Average Waiting Time_Default(s),Average Waiting Time_Anticipation(s),Difference(s),if Anticipation is better
998.2230690469349,989.2263880077993,8.996681039135638,1.0
1017.4509730695563,1006.1899697440285,11.261003325527781,1.0
1001.8485092332819,992.0523243970058,9.796184836276097,1.0
997.9459118826567,990.0721664478262,7.873745434830425,1.0
1013.6420003198724,1000.2984938575396,13.343506462332812,1.0
1006.6219323801394,997.0005703952637,9.621361984875648,1.0
997.0945450839303,988.3345227986546,8.760022285275681,1.0
1002.6040330920646,992.4852039133788,10.118829178685814,1.0
994.9296010230362,988.9319878102976,5.997613212738543,1.0
1000.6124090372824,990.0722847268917,10.540124310390752,1.0
1011.1012793055553,998.4343608517128,12.666918453842527,1.0
1000.3982578954246,988.518949987225,11.879307908199621,1.0
993.3597598355592,982.612750685127,10.747009150432177,1.0
1001.6808560411956,992.3491975524629,9.331658488732728,1.0
1005.0279473738775,996.2355433400155,8.792404033861999,1.0
1000.3725339605292,990.814972110309,9.557561850220168,1.0
1020.4491859712247,1006.1095571081552,14.339628863069493,1.0
1004.582706386659,995.8630490334062,8.719657353252728,1.0
1023.1090372549442,1005.9377075821609,17.17132967278326,1.0
1017.5451928821684,1004.5801449753752,12.965047906793188,1.0
1010.0895991259392,996.9852438029297,13.104355323009486,1.0
998.144756077103,987.6980441316867,10.446711945416268,1.0
1002.0644669317876,992.5969538012309,9.467513130556654,1.0
997.3716903537306,988.2965723718603,9.075117981870335,1.0
1021.7911385460468,1006.0964753635803,15.694663182466456,1.0
1014.1426235026769,1000.0586437674142,14.083979735262687,1.0
1002.6072263651567,990.909655373084,11.69757099207277,1.0
999.148559491704,988.1720702710934,10.976489220610574,1.0
991.2441149999462,983.8711116286861,7.373003371260097,1.0
997.9036534030716,988.6300646042583,9.273588798813307,1.0
996.9595733190156,988.0734267985672,8.886146520448392,1.0
989.5253941644623,979.9729676875871,9.552426476875212,1.0
1007.0820424222736,995.3227038802564,11.75933854201719,1.0
992.1124190849159,982.2029554285521,9.909463656363869,1.0
993.4481651837056,984.7806693793568,8.667495804348732,1.0
1001.0684397980763,990.8166250020432,10.251814796033045,1.0
1007.2113027296466,995.7426557515579,11.468646978088714,1.0
993.8633594845726,985.0771407894733,8.786218695099251,1.0
1002.8414374390413,992.2334732019707,10.607964237070632,1.0
1001.5924137917751,992.4742004350614,9.118213356713682,1.0
1002.6756770472816,993.6296472231844,9.046029824097218,1.0
1002.478504926196,991.7953400681951,10.683164858000964,1.0
1011.8525398277353,999.5104164246026,12.342123403132746,1.0
1001.887401077335,989.3341564906184,12.553244586716573,1.0
993.8041084772564,985.9552910546455,7.848817422610864,1.0
1010.7286511339771,997.7940523997867,12.934598734190445,1.0
985.1520052163198,978.3847285815184,6.767276634801419,1.0
1000.7809225413306,991.52210976768,9.258812773650561,1.0
1010.0427509651402,997.2590951036861,12.783655861454008,1.0
988.9727929704478,982.1142384351259,6.8585545353219,1.0
997.111131785879,989.8538685538696,7.25726323200945,1.0
1019.1605421023935,1005.2664833794844,13.894058722909108,1.0
1002.7311398462314,994.7083839137251,8.022755932506243,1.0
1019.4583593021036,1005.2105471899063,14.24781211219738,1.0
1009.4448333011544,1000.7174761892736,8.727357111880792,1.0
1012.2124240290143,997.7843894331057,14.42803459590857,1.0
1018.338388060574,1006.4402461694905,11.898141891083469,1.0
1016.501760406534,1003.9008884224296,12.600871984104401,1.0
989.3905378859532,982.269827706273,7.120710179680259,1.0
1004.5364315716627,993.6567988815278,10.879632690134827,1.0
997.2370685584955,988.177628202425,9.059440356070468,1.0
981.6111836012262,975.6010869854163,6.010096615809971,1.0
1010.4548252001647,996.8457345408721,13.609090659292633,1.0
992.5819964138511,983.0325929755978,9.549403438253307,1.0
1001.7001150423514,990.9229331251008,10.777181917250573,1.0
999.3090561544551,989.9119306605239,9.397125493931185,1.0
994.5248993492668,985.9258950315099,8.599004317756908,1.0
1008.0560432775571,994.7853769190691,13.270666358488029,1.0
980.2972669855512,973.1038977434421,7.193369242109156,1.0
1002.1472837633863,991.6270324884562,10.52025127493016,1.0
997.3453504650845,987.3030652964108,10.042285168673743,1.0
1003.2193410217909,993.9580417305443,9.261299291246587,1.0
1007.3113810656637,996.8653646677793,10.446016397884364,1.0
1002.1794407822788,992.7069471814403,9.472493600838447,1.0
1008.856662209532,997.919939464442,10.936722745090037,1.0
982.725238593113,975.137198223573,7.588040369539954,1.0
997.7608682797801,989.4142078221346,8.346660457645498,1.0
988.8951818337403,981.2693137400679,7.625868093672352,1.0
996.2857316839325,989.0951572081292,7.19057447580326,1.0
1007.8123939107885,995.6927064692105,12.11968744157798,1.0
998.4946154693994,986.5278315660595,11.966783903339888,1.0
986.3057775621277,978.5623799141522,7.743397647975485,1.0
1013.3539400235119,1002.6554418889485,10.698498134563351,1.0
1000.8338318315916,992.4954951212463,8.338336710345288,1.0
1001.8287938338559,992.6861393025899,9.142654531265975,1.0
998.848373358159,987.7737118426978,11.07466151546123,1.0
998.2218648363962,988.8381889546858,9.38367588171036,1.0
997.3291348309582,987.0058351841883,10.323299646769897,1.0
996.2271852832511,988.0755443368428,8.151640946408293,1.0
983.3709951781093,976.191071898655,7.179923279454329,1.0
998.8271301205226,989.4868742479885,9.340255872534158,1.0
1009.5291992908323,996.3281075148102,13.201091776022054,1.0
1004.505747582746,994.0592454714641,10.446502111281916,1.0
990.5878655726033,981.5201284031691,9.067737169434167,1.0
1010.2292095095978,998.4853307013246,11.743878808273166,1.0
1009.4395394335116,998.0045412089461,11.434998224565561,1.0
985.0456422922399,977.3897922893016,7.655850002938337,1.0
971.4703727887147,966.3383389600166,5.132033828698127,1.0
999.6117871128743,985.5461631632098,14.065623949664428,1.0
1026.7740925820801,1011.4466171146722,15.327475467407908,1.0
1001.6721944645017,991.4195261374413,10.252668327060242,1.0
