Average Waiting Time_Default(s),Average Waiting Time_Anticipation(s),Difference(s),if Anticipation is better
1003.555498390861,1002.3010341649732,1.254464225887773,1.0
1001.0324440875294,1000.3938178464047,0.6386262411247117,1.0
1003.6138928778994,1002.8987145267618,0.715178351137638,1.0
1003.9675859989919,1003.8418471468502,0.12573885214169422,1.0
994.6860281019664,994.9408852375716,-0.2548571356052207,0.0
1001.0266601965078,1001.3589956146717,-0.33233541816389334,0.0
1006.2127697847895,1004.9679848138793,1.2447849709102456,1.0
996.5237232989898,996.9532498609548,-0.42952656196496264,0.0
1008.2725956946151,1009.5358487788064,-1.2632530841913194,0.0
998.7853781909167,998.8983411911998,-0.11296300028311634,0.0
991.1782205510693,991.7285700331605,-0.5503494820911783,0.0
999.3192744403307,999.6436156941137,-0.32434125378301815,0.0
996.7136755102096,996.514571317239,0.19910419297059434,1.0
1019.408872293912,1017.8028332368528,1.6060390570592062,1.0
1006.8629567929664,1005.2677558101154,1.5952009828509972,1.0
1019.433812378796,1019.986416062008,-0.5526036832119416,0.0
1003.4234447871547,1003.2194326034361,0.20401218371864616,1.0
1007.191839870538,1006.9625142859454,0.22932558459262964,1.0
1001.3583672535141,1000.5258907558671,0.8324764976470078,1.0
1025.683698134925,1025.7294360291446,-0.04573789421965557,0.0
1010.622708607448,1009.6925870639188,0.9301215435291397,1.0
1010.2217680705005,1010.1150728635319,0.1066952069686522,1.0
1009.0859515229918,1008.9582338402562,0.12771768273557882,1.0
999.0300880377198,997.243652941827,1.7864350958927844,1.0
1004.0413081782619,1005.1307218026966,-1.0894136244346555,0.0
987.808101842979,988.5758009647561,-0.7676991217771274,0.0
1015.6021160533533,1015.5400936266475,0.06202242670576652,1.0
1009.2898573952284,1008.8179018596842,0.4719555355442253,1.0
988.0277000751153,986.9898725752923,1.0378274998229244,1.0
993.0184341994726,993.5413832209618,-0.5229490214892394,0.0
1001.2535575241291,1001.9839546090544,-0.7303970849253574,0.0
983.9226447635107,984.1675925470962,-0.2449477835855305,0.0
996.1826364041862,996.5166677716102,-0.33403136742401784,0.0
984.4688422873994,984.7305493207452,-0.2617070333458287,0.0
1005.9888637687005,1004.8942028125853,1.0946609561152627,1.0
1028.7729980894258,1027.711608745218,1.0613893442077824,1.0
996.0338298731499,995.2002821891895,0.8335476839604326,1.0
1010.8955829543058,1010.9562995786923,-0.06071662438648673,0.0
1013.5242168495001,1014.562448341114,-1.0382314916138284,0.0
1007.150947149705,1006.0394765639603,1.1114705857446552,1.0
