Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT,Time taken before delivery
0,42,1,291.3591787,518.3790016,476.3790016,227.0198229,249.3591787
1,72,15,253.7965896,723.3176222,651.3176222,469.5210325,181.7965896
2,96,11,124.0713377,411.2820617,315.2820617,287.210724,28.0713377
3,124,6,259.8307771,1065.079186,941.0791859,805.2484089,135.8307771
4,151,16,332.5709228,703.5763136,552.5763136,371.0053908,181.5709228
5,191,2,326.5654823,1002.015703,811.0157026,675.4502202,135.5654823
6,222,5,395.5108066,966.8294567,744.8294567,571.3186501,173.5108066
7,262,8,392.3572016,1171.917334,909.9173339,779.5601324,130.3572016
8,294,9,529.5865022,783.793111,489.793111,254.2066089,235.5865022
9,325,12,430.0047618,827.8590065,502.8590065,397.8542447,105.0047618
10,354,17,408.7448628,802.9047288,448.9047288,394.159866,54.74486277
11,390,10,468.7718224,1278.787254,888.7872543,810.015432,78.77182237
12,425,4,581.8948693,1415.633437,990.6334374,833.7385681,156.8948693
13,460,7,718.6986664,917.5277387,457.5277387,198.8290723,258.6986664
14,491,7,765.5906044,895.6405947,404.6405947,130.0499904,274.5906044
15,512,3,561,992.4000464,480.4000464,431.4000464,49
16,541,15,780.6002583,1153.423273,612.4232726,372.8230143,239.6002583
17,574,13,682.9036271,1154.162579,580.1625793,471.2589522,108.9036271
18,606,1,772.3971154,1675.945675,1069.945675,903.5485598,166.3971154
19,634,9,837.9338128,1300.129659,666.1296587,462.1958459,203.9338128
20,662,3,1004.013158,1078.343501,416.3435014,74.33034374,342.0131576
21,697,19,761.6606526,1318.66155,621.6615503,557.0008977,64.66065264
22,729,17,1009.722283,1352.418942,623.4189416,342.6966589,280.7222827
23,766,11,858.0977741,1565.098481,799.0984813,707.0007072,92.09777413
24,789,12,1266.126818,2192.697376,1403.697376,926.5705586,477.1268175
25,826,5,1037.589225,1567.07388,741.0738798,529.4846551,211.5892247
26,866,19,1069.081265,1570.919884,704.919884,501.8386195,203.0812645
27,900,7,1096.237101,1586.186078,686.1860784,489.9489769,196.2371015
28,928,15,1286.389434,1995.44867,1067.44867,709.0592359,358.3894337
29,965,11,1243.396046,1725.611765,760.6117654,482.2157194,278.396046
30,993,13,1506.697382,2206.824513,1213.824513,700.1271313,513.6973817
31,1024,3,1274.337772,1634.511341,610.5113411,360.1735693,250.3377718
32,1045,8,1379.080829,1759.218961,714.2189613,380.1381328,334.0808285
33,1076,19,1536.557623,2208.397634,1132.397634,671.8400107,460.5576234
34,1108,10,1322.032708,2064.087288,956.087288,742.0545802,214.0327078
35,1136,14,1211.026662,1841.851519,705.8515188,630.8248568,75.02666193
36,1173,14,1316.781084,1806.534083,633.5340826,489.752999,143.7810836
37,1212,4,1594.174044,2073.662313,861.662313,479.4882689,382.1740441
38,1250,9,1561.809237,1976.119507,726.1195068,414.3102702,311.8092366
39,1274,17,1504.482103,1879.636738,605.6367382,375.1546348,230.4821034
40,1304,1,1597.019844,1933.141846,629.1418459,336.1220017,293.0198442
41,1334,14,1478.471905,2118.444561,784.4445611,639.9726557,144.4719055
42,1367,6,1456.375612,2196.787659,829.7876593,740.4120474,89.37561189
43,1398,7,1685.631504,2128.395549,730.3955494,442.7640455,287.6315039
44,1421,3,1867.428458,2110.2885,689.2885001,242.860042,446.4284581
45,1442,0,1713.311629,2404.06846,962.0684603,690.7568313,271.3116289
46,1470,18,1598.097619,2338.554235,868.5542349,740.4566159,128.097619
47,1501,18,1840.453973,2418.369192,917.369192,577.9152187,339.4539733
48,1548,0,1897.731325,2481.924787,933.9247866,584.1934611,349.7313254
49,1579,8,1706.525615,2007.611981,428.6119813,301.0863663,127.525615
50,1617,16,1920.268858,2749.748212,1132.748212,829.4793548,303.2688576
51,1645,17,1781.772739,2613.996267,968.9962669,832.2235277,136.7727393
52,1663,2,1950.083612,2118.276953,455.2769526,168.1933411,287.0836115
53,1694,6,1939.38094,2934.228164,1240.228164,994.8472245,245.3809396
54,1719,16,1876.435701,2403.845409,684.8454091,527.4097079,157.4357012
55,1744,2,2020.703813,2338.441126,594.4411257,317.7373129,276.7038128
56,1781,5,1826.891176,2234.923037,453.9230371,408.0318615,45.89117562
57,1810,10,1991.138003,2147.870259,337.870259,156.7322558,181.1380032
58,1844,11,1944.424101,2305.230143,461.2301428,360.8060421,100.4241007
59,1874,1,2047.701874,2396.187168,522.1871676,348.4852938,173.7018738
60,1902,9,2139.69939,2426.265264,524.2652637,286.5658738,237.69939
61,1927,12,2140.550931,2838.416247,911.4162472,697.8653165,213.5509307
62,1961,8,2086.99082,2262.766245,301.7662447,175.7754249,125.9908198
63,1994,13,2076.419658,2712.535999,718.5359994,636.1163416,82.41965785
64,2018,2,2275.992248,3006.162776,988.162776,730.170528,257.9922479
65,2050,4,2350.945178,2874.040771,824.0407713,523.0955936,300.9451777
66,2074,0,2322.068539,2647.110075,573.1100747,325.0415358,248.0685389
67,2105,5,2316.286535,2828.287512,723.2875119,512.0009766,211.2865353
68,2138,7,2340.595656,2638.496647,500.4966467,297.9009903,202.5956564
69,2170,18,2540.314731,2809.777159,639.7771588,269.4624278,370.314731
70,2201,3,2332.529464,3068.581772,867.5817723,736.0523079,131.5294644
71,2226,19,2535.962901,3104.966416,878.9664159,569.0035149,309.962901
72,2254,15,2352.488578,2829.660455,575.6604548,477.1718768,98.48857802
73,2282,14,2473.031411,3249.434013,967.4340128,776.4026017,191.031411
74,2317,8,2588.140185,3377.722353,1060.722353,789.582168,271.1401851
75,2351,16,2588.355636,2863.782577,512.7825771,275.4269413,237.3556358
76,2378,0,2584.350881,3103.257424,725.2574238,518.9065426,206.3508812
77,2417,13,2575.459568,3435.154863,1018.154863,859.6952949,158.4595677
78,2444,10,2708.007576,3239.879741,795.8797407,531.8721651,264.0075756
79,2482,9,2774.549141,3015.551216,533.5512159,241.0020747,292.5491412
80,2506,15,2629.246892,3199.666036,693.666036,570.4191441,123.2468918
81,2530,18,2931.931586,3391.152666,861.1526659,459.2210797,401.9315862
82,2557,1,2745.663722,3309.592796,752.5927956,563.9290736,188.663722
83,2590,7,3033.827994,3494.571957,904.5719571,460.7439636,443.8279935
84,2616,17,2678.433965,3100.211157,484.2111575,421.7771924,62.43396512
85,2650,11,3130.815973,3446.589626,796.5896262,315.7736531,480.8159731
86,2682,4,2776.021274,3037.650783,355.6507832,261.629509,94.02127419
87,2712,5,3077.570787,3628.70235,916.7023498,551.1315632,365.5707866
88,2756,9,3045.858756,3617.321791,861.3217908,571.4630347,289.8587561
89,2793,6,3331.671242,3728.629678,935.6296779,396.9584361,538.6712418
90,2820,12,2893.061618,3617.095457,797.0954568,724.033839,73.06161783
91,2847,3,3015.513333,3669.156967,822.1569666,653.6436338,168.5133328
