Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT,Time taken before delivery
0,42,1,291.3591787,518.3790016,476.3790016,227.0198229,249.3591787
1,72,15,253.7965896,723.3176222,651.3176222,469.5210325,181.7965896
2,96,11,124.0713377,411.2820617,315.2820617,287.210724,28.0713377
3,124,6,259.8307771,1065.079186,941.0791859,805.2484089,135.8307771
4,151,16,332.5709228,703.5763136,552.5763136,371.0053908,181.5709228
5,191,2,326.5654823,1002.015703,811.0157026,675.4502202,135.5654823
6,222,5,395.5108066,966.8294567,744.8294567,571.3186501,173.5108066
7,262,8,392.3572016,1171.917334,909.9173339,779.5601324,130.3572016
8,294,9,529.5865022,783.793111,489.793111,254.2066089,235.5865022
9,325,12,430.0047618,827.8590065,502.8590065,397.8542447,105.0047618
10,354,17,408.7448628,802.9047288,448.9047288,394.159866,54.74486277
11,390,10,468.7718224,1278.787254,888.7872543,810.015432,78.77182237
12,425,4,581.8948693,1415.633437,990.6334374,833.7385681,156.8948693
13,460,7,718.6986664,917.5277387,457.5277387,198.8290723,258.6986664
14,491,18,881.0410235,1011.091014,520.0910139,130.0499904,390.0410235
15,512,3,561,992.4000464,480.4000464,431.4000464,49
16,541,11,957.7793181,1330.602332,789.6023324,372.8230143,416.7793181
17,574,13,682.9036271,1154.162579,580.1625793,471.2589522,108.9036271
18,606,1,772.3971154,1675.945675,1069.945675,903.5485598,166.3971154
19,634,19,1115.561003,1577.756849,943.7568493,462.1958459,481.5610034
20,662,14,1463.489863,1537.820206,875.8202064,74.33034374,801.4898627
21,697,0,1340.643535,1897.644433,1200.644433,557.0008977,643.6435349
22,729,15,914.3105502,1257.007209,528.007209,342.6966589,185.3105502
23,766,16,1339.892847,2046.893554,1280.893554,707.0007072,573.8928471
24,789,9,1426.385284,2352.955842,1563.955842,926.5705586,637.3852838
25,826,17,947.2641744,1476.74883,650.7488295,529.4846551,121.2641744
26,866,12,1403.963753,1905.802373,1039.802373,501.8386195,537.9637534
27,900,7,1272.100721,1762.049698,862.0496983,489.9489769,372.1007213
28,928,5,1687.388268,2396.447504,1468.447504,709.0592359,759.3882676
29,965,3,1340.939858,1823.155577,858.1555769,482.2157194,375.9398576
30,993,2,1376.848999,2076.97613,1083.97613,700.1271313,383.8489988
31,1024,18,1251.407124,1611.580693,587.5806932,360.1735693,227.4071239
32,1045,6,1540.508466,1920.646598,875.6465984,380.1381328,495.5084657
33,1076,13,1611.79562,2283.635631,1207.635631,671.8400107,535.7956201
34,1108,8,2007.468649,2749.523229,1641.523229,742.0545802,899.4686489
35,1136,15,2009.59541,2640.420267,1504.420267,630.8248568,873.5954098
36,1173,10,1820.031192,2309.784191,1136.784191,489.752999,647.0311919
37,1212,11,1586.698018,2066.186287,854.1862865,479.4882689,374.6980177
38,1250,4,1796.288137,2210.598407,960.5984068,414.3102702,546.2881366
39,1274,17,1720.044945,2095.19958,821.1995802,375.1546348,446.0449454
40,1304,14,2022.154802,2358.276803,1054.276803,336.1220017,718.1548015
41,1334,19,2163.917237,2803.889893,1469.889893,639.9726557,829.9172369
42,1367,18,2079.111441,2819.523488,1452.523488,740.4120474,712.1114408
43,1398,1,2266.657957,2709.422003,1311.422003,442.7640455,868.6579571
44,1421,7,1961.381081,2204.241123,783.2411227,242.860042,540.3810807
45,1442,3,2265.56715,2956.323981,1514.323981,690.7568313,823.56715
46,1470,0,2538.094274,3278.55089,1808.55089,740.4566159,1068.094274
47,1501,12,2304.601821,2882.51704,1381.51704,577.9152187,803.6018212
48,1548,6,2177.274734,2761.468195,1213.468195,584.1934611,629.2747341
49,1579,16,2544.714807,2845.801174,1266.801174,301.0863663,965.7148074
50,1617,11,2727.171158,3556.650513,1939.650513,829.4793548,1110.171158
51,1645,2,2736.124824,3568.348351,1923.348351,832.2235277,1091.124824
52,1663,17,2584.265015,2752.458357,1089.458357,168.1933411,921.2650155
53,1694,7,2723.534874,3718.382098,2024.382098,994.8472245,1029.534874
54,1719,4,2837.709242,3365.11895,1646.11895,527.4097079,1118.709242
55,1744,13,2729.825052,3047.562365,1303.562365,317.7373129,985.8250524
56,1781,10,2761.067915,3169.099777,1388.099777,408.0318615,980.0679154
57,1810,9,2623.704804,2780.437059,970.4370594,156.7322558,813.7048036
58,1844,14,2498.194636,2859.000678,1015.000678,360.8060421,654.1946362
59,1874,5,2642.707529,2991.192823,1117.192823,348.4852938,768.7075287
60,1902,15,3159.231408,3445.797281,1543.797281,286.5658738,1257.231408
61,1927,1,3283.378447,3981.243763,2054.243763,697.8653165,1356.378447
62,1961,8,3311.912774,3487.688199,1526.688199,175.7754249,1350.912774
63,1994,17,3460.947594,4097.063936,2103.063936,636.1163416,1466.947594
64,2018,6,3631.275645,4361.446173,2343.446173,730.170528,1613.275645
65,2050,9,3359.507003,3882.602597,1832.602597,523.0955936,1309.507003
66,2074,19,2949.615662,3274.657198,1200.657198,325.0415358,875.6156625
67,2105,18,3228.96335,3740.964326,1635.964326,512.0009766,1123.96335
68,2138,16,3332.8022,3630.703191,1492.703191,297.9009903,1194.8022
69,2170,14,3694.431705,3963.894133,1793.894133,269.4624278,1524.431705
70,2201,12,3367.111716,4103.164024,1902.164024,736.0523079,1166.111716
71,2226,3,3749.011814,4318.015329,2092.015329,569.0035149,1523.011814
72,2254,5,3065.287357,3542.459234,1288.459234,477.1718768,811.2873567
73,2282,13,3461.530963,4237.933565,1955.933565,776.4026017,1179.530963
74,2317,10,3795.697734,4585.279902,2268.279902,789.582168,1478.697734
75,2351,19,3593.337289,3868.76423,1517.76423,275.4269413,1242.337289
76,2378,0,3776.388213,4295.294756,1917.294756,518.9065426,1398.388213
77,2417,4,3615.416773,4475.112068,2058.112068,859.6952949,1198.416773
78,2444,15,4198.778025,4730.65019,2286.65019,531.8721651,1754.778025
79,2482,8,3970.683023,4211.685097,1729.685097,241.0020747,1488.683023
80,2506,5,3600.597001,4171.016145,1665.016145,570.4191441,1094.597001
81,2530,11,4062.229389,4521.450468,1991.450468,459.2210797,1532.229389
82,2557,2,4198.596715,4762.525789,2205.525789,563.9290736,1641.596715
83,2590,16,4035.638988,4496.382952,1906.382952,460.7439636,1445.638988
84,2616,7,3877.139775,4298.916968,1682.916968,421.7771924,1261.139775
85,2650,18,4220.865358,4536.639011,1886.639011,315.7736531,1570.865358
86,2682,19,4667.874986,4929.504495,2247.504495,261.629509,1985.874986
87,2712,9,4709.367981,5260.499544,2548.499544,551.1315632,1997.367981
88,2756,14,4640.096026,5211.55906,2455.55906,571.4630347,1884.096026
89,2793,1,4497.574084,4894.53252,2101.53252,396.9584361,1704.574084
90,2820,17,4532.696809,5256.730648,2436.730648,724.033839,1712.696809
91,2847,12,4140.807084,4794.450718,1947.450718,653.6436338,1293.807084
