mean,std,max,min
10.0,7.234638899074369,27,0
10.0,6.172519744804386,25,0
10.0,6.2289646009589745,26,0
10.0,7.267736924242649,30,0
10.0,5.97829407105405,26,0
10.0,6.755738301621815,26,0
10.0,6.80881781221968,27,0
10.0,6.751296171847299,27,0
10.0,6.251399843235113,27,0
10.0,5.900847396772772,30,0
