mean,std,max,min
10.0,10.861859877571613,35,0
10.0,10.627323275406653,30,0
10.0,10.573551910309043,35,0
10.0,11.427160627207444,34,0
10.0,10.797221864905806,31,0
10.0,10.241093691593687,34,0
10.0,10.472821969268837,33,0
10.0,11.22319027727856,33,0
10.0,11.283616441549224,36,0
10.0,10.697663296253065,32,0
