Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT,Time taken before delivery
0,31,18,145.7388338793802,1093.0429033312114,1062.0429033312114,947.3040694518312,114.7388338793802
1,65,9,131.91038783328042,1055.71610333844,990.71610333844,923.8057155051596,66.91038783328042
2,89,2,220.86735759845953,687.9776229534398,598.9776229534398,467.11026535498024,131.86735759845953
3,127,15,285.6600138661282,899.6844433475618,772.6844433475618,614.0244294814336,158.66001386612822
4,163,13,373.85777196963835,850.9845894930302,687.9845894930302,477.1268175233918,210.85777196963835
5,198,7,387.2009513718152,1262.6556903503647,1064.6556903503647,875.4547389785495,189.20095137181522
6,226,29,478.857667473225,888.7710729627258,662.7710729627258,409.91340548950086,252.85766747322498
7,253,24,286.2415402771893,1386.7982176000794,1133.7982176000794,1100.5566773228902,33.24154027718919
8,281,28,390.17875251164946,945.174247988865,664.174247988865,554.9954954772155,109.17875251164946
9,315,8,416.55294185792945,909.8327813000052,594.8327813000052,493.27983944207574,101.55294185792945
10,346,6,563.5545908502047,923.0723233753196,577.0723233753196,359.51773252511487,217.5545908502047
11,377,3,544.4514855114758,1043.6197938003734,666.6197938003734,499.1683082888976,167.45148551147577
12,406,26,585.961106909243,1091.169974606555,685.1699746065549,505.2088676973119,179.96110690924297
13,431,21,781.2713234051569,1077.8956649552056,646.8956649552056,296.6243415500487,350.27132340515686
14,459,17,853.2296285161733,1950.3791169633948,1491.3791169633948,1097.1494884472215,394.2296285161733
15,490,19,772.681799909368,1557.7244739086864,1067.7244739086864,785.0426739993184,282.681799909368
16,519,22,566.0106370941726,912.0106370941726,393.0106370941726,346.0,47.01063709417258
17,558,4,664.7333125130107,883.977468649497,325.97746864949704,219.24415613648637,106.73331251301067
18,588,20,1067.8135054372688,1575.7160551453796,987.7160551453796,507.9025497081109,479.81350543726876
19,617,10,1243.4606931005328,1999.0081767175454,1382.0081767175454,755.5474836170126,626.4606931005328
20,650,11,995.9046111285595,1195.0553078383628,545.0553078383628,199.15069670980324,345.9046111285595
21,679,25,1388.9133749972598,1898.471026298857,1219.471026298857,509.55765130159716,709.9133749972598
22,701,2,862.245154965971,1138.3918551092102,437.39185510921016,276.1467001432392,161.24515496597098
23,731,0,1488.4602299791059,1777.5692059725884,1046.5692059725884,289.10897599348255,757.4602299791059
24,753,16,1033.1660222082614,1668.001433948974,915.001433948974,634.8354117407125,280.16602220826144
25,775,1,1373.8731084294902,1843.7337260598679,1068.7337260598679,469.86061763037765,598.8731084294902
26,803,23,1689.6572054633066,1965.867270450084,1162.867270450084,276.2100649867775,886.6572054633066
27,828,14,1782.0655113774944,2060.7140355078045,1232.7140355078045,278.6485241303101,954.0655113774944
28,860,13,1034.5222048909536,1929.1869465679688,1069.1869465679688,894.6647416770152,174.52220489095362
29,884,4,1570.4495611477946,2037.3082121332936,1153.3082121332936,466.858650985499,686.4495611477946
30,921,29,1305.7752590798946,2139.922128641844,1218.9221286418442,834.1468695619496,384.77525907989457
31,949,22,1302.2760959929217,1893.419056705472,944.419056705472,591.1429607125503,353.2760959929217
32,986,27,1033.4130783645187,1942.14461187703,956.14461187703,908.7315335125113,47.4130783645187
33,1006,6,1200.7434209415044,1775.4824921729632,769.4824921729632,574.7390712314589,194.74342094150438
34,1039,28,1365.8409399080842,1978.0778221685375,939.0778221685375,612.2368822604533,326.84093990808424
35,1064,3,1309.814971065637,2457.2311989446052,1393.2311989446052,1147.4162278789681,245.8149710656371
36,1093,21,1510.139065540498,2144.3330421754076,1051.3330421754076,634.1939766349096,417.139065540498
37,1125,18,1266.7356694696152,1959.6512487431658,834.6512487431658,692.9155792735505,141.73566946961523
38,1161,9,1720.1296808433622,2000.433087886516,839.433087886516,280.3034070431538,559.1296808433622
39,1187,2,1730.2246312530388,2437.25857668989,1250.25857668989,707.0339454368514,543.2246312530388
40,1220,11,1254.2052627529742,1568.0109351045107,348.01093510451074,313.8056723515365,34.20526275297425
41,1255,26,1664.223655230242,2277.275855291542,1022.275855291542,613.0522000613,409.223655230242
42,1290,7,1449.2136928784707,1973.171706463529,683.1717064635291,523.9580135850583,159.21369287847074
43,1319,8,1389.0,1709.0906121709913,390.09061217099134,320.09061217099134,70.0
44,1346,15,1960.47945449787,2401.438636282307,1055.438636282307,440.9591817844371,614.4794544978699
45,1372,5,2023.887260191515,2300.92877332628,928.92877332628,277.04151313476495,651.887260191515
46,1404,24,2099.948992383781,2797.4488131722883,1393.4488131722883,697.4998207885073,695.9489923837809
47,1431,12,2398.7706339830734,2985.8524000088973,1554.8524000088973,587.081766025824,967.7706339830734
48,1461,19,2276.716128936754,2790.5536518951303,1329.5536518951303,513.8375229583762,815.7161289367541
