Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT,Time taken before delivery
0,25,29,155.24976007655445,807.4856158714982,782.4856158714982,,
1,55,27,206.40013210033868,1166.2504278726815,1111.2504278726815,,
2,88,8,158.178344238091,1244.6830336915255,1156.6830336915255,,
3,131,6,254.97580409095963,1477.1561498774904,1346.1561498774904,,
4,162,23,278.8246549320819,851.8943824718764,689.8943824718764,,
5,197,18,264.1192967781993,1127.384624339572,930.3846243395719,,
6,227,0,397.4259369931701,905.2304288624318,678.2304288624318,,
7,255,10,365.8602724153247,1186.94125986385,931.9412598638501,,
8,276,16,340.0312423743285,1374.0090360626,1098.0090360626,,
9,304,13,541.7940285204825,1241.9230681678894,937.9230681678894,,
10,331,14,472.65097952361646,1297.6769695522205,966.6769695522205,,
11,368,9,542.5222048909536,1554.9727421269235,1186.9727421269235,,
12,404,2,507.84603988597735,1665.3274529308458,1261.3274529308458,,
13,441,1,609.2379267585047,1490.9644430396695,1049.9644430396695,,
14,478,15,592.9347641055568,1271.8891435846783,793.8891435846783,,
15,517,12,688.6770223413722,1465.1063056021824,948.1063056021824,,
16,551,25,806.644284113688,1567.4816922747025,1016.4816922747025,,
17,586,22,852.270539113887,1291.304320899002,705.304320899002,,
18,608,19,854.6292764454374,1765.366127424335,1157.366127424335,,
19,633,7,1028.6829538911172,1295.769419305901,662.769419305901,,
20,664,17,1348.6057259474244,1698.6571507409824,1034.6571507409824,,
21,695,4,934.2321048688909,2030.0108842731515,1335.0108842731515,,
22,728,20,916.8623837612986,1500.3861943428185,772.3861943428185,,
23,770,5,1066.3393325227012,1525.5699199716964,755.5699199716964,,
24,799,26,1102.295235702772,1877.1391010992513,1078.1391010992513,,
25,837,28,1363.1653732430518,2103.0127626404765,1266.0127626404765,,
26,865,24,1153.9186736782515,2044.4290293038484,1179.4290293038484,,
27,895,29,1014.4738465104392,2051.428791490879,1156.4287914908791,,
28,923,0,1372.1814778015673,1907.6296920415791,984.6296920415791,,
29,953,23,1254.943703362067,2401.0094339097886,1448.0094339097886,,
30,980,3,1684.688583702049,2032.0212772395278,1052.0212772395278,,
31,1015,21,1761.5607811826176,2522.1138694019737,1507.1138694019737,,
32,1049,11,1387.7875440449368,2127.774477181063,1078.774477181063,,
33,1074,18,1656.4781888439989,2381.660560011976,1307.660560011976,,
34,1104,27,1572.8866289173006,2471.944412543091,1367.944412543091,,
35,1139,10,1637.0123653571932,2027.0454039347094,888.0454039347094,,
36,1158,13,1857.2164941038407,2805.790687301189,1647.7906873011889,,
37,1195,8,1543.1859650004155,2375.593572294782,1180.593572294782,,
38,1223,15,1610.9186408264375,2636.247698191088,1413.2476981910881,,
39,1261,22,1396.608641798004,2569.5351075785807,1308.5351075785807,,
40,1288,7,1809.898780459298,2593.8704148645666,1305.8704148645666,,
41,1312,14,1962.8118007534897,2808.2915462234805,1496.2915462234805,,
42,1348,16,1972.5038146530235,2726.3400802180304,1378.3400802180304,,
43,1379,12,1650.9153473628028,2995.4363545633023,1616.4363545633023,,
44,1400,6,1918.1822262040496,2328.174077524103,928.1740775241028,,
45,1423,1,2281.6932208136923,3034.76493054657,1611.7649305465702,,
46,1456,20,2365.2983286084905,2461.6829746886624,1005.6829746886624,,
47,1489,5,1655.6506641270093,2418.5289614775015,929.5289614775015,,
48,1516,9,2443.3262753556714,3342.0464765306533,1826.0464765306533,,
49,1536,25,1662.7549833903138,2486.8451216150074,950.8451216150074,,
50,1567,2,2241.769123874229,2577.5741502712663,1010.5741502712663,,
51,1595,17,2158.836463618039,2629.753813363848,1034.7538133638482,,
52,1620,19,2278.1662834305516,2552.1735148585585,932.1735148585585,,
53,1652,26,2369.002903386023,2763.4344031913397,1111.4344031913397,,
54,1676,0,2552.4281101537827,3184.91526417353,1508.91526417353,,
55,1704,10,2883.938045985042,3428.9490550481623,1724.9490550481623,,
56,1733,4,2643.789345935012,3289.344146087563,1556.3441460875629,,
57,1766,3,2606.4427253070594,2960.8981538970393,1194.8981538970393,,
58,1795,24,2303.0175054585293,3078.5027557605417,1283.5027557605417,,
59,1829,29,2803.5045855435797,3488.148288501549,1659.148288501549,,
60,1860,28,2752.0035175823323,3528.6643187046757,1668.6643187046757,,
61,1888,11,2497.8082594226307,3055.3794221986864,1167.3794221986864,,
62,1926,6,3116.684698885667,3553.090473366253,1627.0904733662528,,
63,1956,8,2906.5041108980386,3283.1403167093504,1327.1403167093504,,
64,1987,18,2878.3556374991604,3923.597394412245,1936.5973944122452,,
65,2009,23,2763.6938697489904,3794.110940654039,1785.110940654039,,
66,2038,5,3207.7412269675915,4146.831212006299,2108.831212006299,,
67,2068,20,2820.064056778663,3620.834117046433,1552.8341170464332,,
68,2094,27,3340.544435568649,3577.957577580628,1483.957577580628,,
69,2129,25,2578.289093532242,3713.2315837931105,1584.2315837931105,,
70,2160,21,2792.7649362759103,3331.5822441032637,1171.5822441032637,,
71,2187,19,3078.603947109583,3951.248605197383,1764.2486051973829,,
72,2219,22,3182.9395418631725,4029.70279094759,1810.70279094759,,
73,2255,2,3226.172639322852,3371.42070299325,1116.42070299325,,
74,2279,7,3450.254674411646,4327.498084190255,2048.498084190255,,
75,2306,17,3062.2095914498855,3782.52139562605,1476.52139562605,,
76,2334,15,3345.9645431370145,3616.138561132824,1282.1385611328242,,
77,2364,16,3596.816961013839,4442.678651835689,2078.6786518356894,,
78,2393,26,3324.2409652071565,3770.541268768426,1377.541268768426,,
79,2422,13,2890.271454343161,4369.295228027386,1947.2952280273857,,
80,2452,14,3105.352146101687,3794.3304043712064,1342.3304043712064,,
81,2480,3,3289.7750305545505,4115.436700798875,1635.4367007988749,,
82,2509,12,3611.258569167485,3957.420381041643,1448.420381041643,,
83,2534,1,3390.5527886867826,4383.7375602200445,1849.7375602200445,,
84,2567,11,3744.9604544204262,4141.7891328195565,1574.7891328195565,,
85,2588,24,3843.7510814692623,4116.6778115636225,1528.6778115636225,,
86,2621,0,3672.8271414628616,4284.330922718595,1663.3309227185946,,
87,2637,8,3937.37116281797,4090.37116281797,1453.37116281797,,
88,2660,4,4045.3739074065206,4180.181177240162,1520.1811772401616,,
89,2690,21,3962.9022897219656,4381.176123472058,1691.176123472058,,
90,2719,9,4124.744374828585,4924.350527881449,2205.350527881449,,
91,2755,2,3754.733890869691,4636.277078460915,1881.2770784609147,,
92,2780,10,3897.489341469725,4440.274959897346,1660.274959897346,,
93,2809,29,3943.218612737265,5097.905685107288,2288.9056851072883,,
94,2832,28,4456.526916291194,4945.650622525107,2113.650622525107,,
95,2856,6,3841.260562029181,4795.972266544439,1939.9722665444388,,
96,2886,27,4346.239426904169,4742.018405628405,1856.0184056284052,,
97,2912,15,3969.2079594102734,4591.491728163555,1679.4917281635553,,
98,2936,20,4144.3166860016945,4817.975641310154,1881.975641310154,,
99,2966,25,3883.0844613077406,5081.076620242524,2115.076620242524,,
100,2989,26,4367.625014988334,4989.69956839785,2000.6995683978503,,
101,3018,17,4474.702007894264,4946.858761525937,1928.8587615259366,,
102,3058,23,4022.5950757706814,4477.327525539506,1419.3275255395056,,
103,3090,14,4228.8795960630105,4951.272950779721,1861.2729507797212,,
104,3113,18,4859.179566110702,5323.869785504225,2210.8697855042246,,
105,3143,19,4354.670220880033,5240.493119140004,2097.4931191400037,,
106,3169,12,4641.3480087918315,5289.934934346147,2120.934934346147,,
107,3207,22,4706.159737101593,4907.229376778994,1700.2293767789943,,
108,3236,8,4512.9939260477795,5412.728415152298,2176.728415152298,,
109,3268,3,4496.051992136467,5277.070923402875,2009.0709234028755,,
110,3299,24,4618.758482372607,5524.289723313319,2225.289723313319,,
111,3335,11,4267.088773680973,5246.9831549536275,1911.9831549536275,,
112,3358,5,4469.725931690595,5299.230524098557,1941.230524098557,,
113,3386,4,4815.543278722458,5230.778152017079,1844.7781520170793,,
114,3411,0,4839.165132190217,5260.272407527069,1849.272407527069,,
115,3445,7,5204.741493968864,5528.9759770208675,2083.9759770208675,,
116,3475,13,4837.470408915908,5832.950830683907,2357.950830683907,,
117,3503,21,4883.9882156098665,5578.742019419944,2075.742019419944,,
118,3536,1,4708.286477950484,5226.482282098812,1690.482282098812,,
119,3558,10,5188.240868211355,5805.3964401703215,2247.3964401703215,,
120,3581,16,5121.402454276712,6121.636926788033,2540.6369267880327,,
121,3606,23,5198.18881594148,5953.1225878711775,2347.1225878711775,,
122,3630,15,5329.972601307877,5906.899806421313,2276.899806421313,,
123,3664,2,5462.333977227579,5709.740525241168,2045.7405252411681,,
124,3688,27,5225.531590557213,5927.960382277971,2239.960382277971,,
125,3718,6,4947.352582305769,5701.082082840146,1983.0820828401456,,
126,3749,20,5070.55434191652,5706.7592973573755,1957.7592973573755,,
127,3791,22,5024.5068255916285,5785.811501115786,1994.811501115786,,
128,3827,9,5602.8083379183,6439.144394775829,2612.144394775829,,
129,3858,28,5078.089287574253,5869.436045297658,2011.436045297658,,
130,3891,17,5132.743134188084,5997.752318809693,2106.752318809693,,
131,3928,14,5335.473419285422,6099.88939238533,2171.88939238533,,
132,3962,26,5717.195272852523,6235.667065720756,2273.667065720756,,
133,3996,25,5875.573945599885,6012.606788378541,2016.6067883785408,,
134,4022,29,5357.786426987097,6287.933650546216,2265.933650546216,,
135,4059,1,5545.934938998078,6237.589324120717,2178.589324120717,,
136,4088,4,5601.69054059422,5892.072523699967,1804.072523699967,,
